2.489818954467773438e+01,2.419665908813476562e+01,2.206572914123535156e+01,2.079126930236816406e+01,2.036368942260742188e+01,2.486195945739746094e+01,2.312927055358886719e+01,2.118324089050292969e+01,1.987183952331542969e+01,1.952246093750000000e+01,6.658545732498168945e-01
2.037693977355957031e+01,1.899056053161621094e+01,1.810951042175292969e+01,1.760915946960449219e+01,1.727910041809082031e+01,1.886532974243164062e+01,1.739348983764648438e+01,1.651737022399902344e+01,1.604347991943359375e+01,1.571417999267578125e+01,1.219640970230102539e-01
2.169721031188964844e+01,1.963216018676757812e+01,1.850115013122558594e+01,1.806156921386718750e+01,1.768894004821777344e+01,2.005706977844238281e+01,1.808473014831542969e+01,1.696828079223632812e+01,1.651847076416015625e+01,1.613698959350585938e+01,1.304287016391754150e-01
2.312408065795898438e+01,2.059766006469726562e+01,2.023521995544433594e+01,2.033208084106445312e+01,2.039948081970214844e+01,2.327742958068847656e+01,2.060355949401855469e+01,2.024201965332031250e+01,2.033128929138183594e+01,2.045037078857421875e+01,3.182353973388671875e+00
2.043380928039550781e+01,1.842930030822753906e+01,1.755863952636718750e+01,1.725715065002441406e+01,1.677399063110351562e+01,1.888739013671875000e+01,1.688204956054687500e+01,1.595600986480712891e+01,1.552552986145019531e+01,1.517203044891357422e+01,7.004134356975555420e-02
2.230884933471679688e+01,2.047059059143066406e+01,1.918088912963867188e+01,1.864998054504394531e+01,1.822332000732421875e+01,2.154408073425292969e+01,1.932518005371093750e+01,1.791546058654785156e+01,1.739366912841796875e+01,1.702918052673339844e+01,2.282570004463195801e-01
2.581269073486328125e+01,2.294238090515136719e+01,2.133016967773437500e+01,2.042775917053222656e+01,1.997647094726562500e+01,2.593538093566894531e+01,2.238142967224121094e+01,2.075348091125488281e+01,1.979833984375000000e+01,1.938920974731445312e+01,5.172057151794433594e-01
2.138615989685058594e+01,2.000872039794921875e+01,1.908773994445800781e+01,1.871258926391601562e+01,1.838668060302734375e+01,1.941787910461425781e+01,1.785421943664550781e+01,1.705429077148437500e+01,1.659938049316406250e+01,1.622487068176269531e+01,6.388472020626068115e-02
2.050976943969726562e+01,1.904151916503906250e+01,1.871269989013671875e+01,1.838652992248535156e+01,1.826712036132812500e+01,1.898214912414550781e+01,1.769187927246093750e+01,1.717885971069335938e+01,1.682640075683593750e+01,1.662484931945800781e+01,1.188872978091239929e-01
2.152874946594238281e+01,1.960663986206054688e+01,1.862350082397460938e+01,1.817449951171875000e+01,1.788159942626953125e+01,2.092157936096191406e+01,1.881068992614746094e+01,1.777272987365722656e+01,1.733526992797851562e+01,1.701255035400390625e+01,1.419512033462524414e-01
